signal_index,signal_time,entry_price,session,a_open,a_high,a_low,a_close,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
1805,2001-02-26 04:00:00,0.9169,3,0.9177,0.9195,0.9172,0.9193,1.019485,1.029908,2.096338,63.680076,0,0.079754,-0.3125,0.174045,0.55632,-1.694224,0.370532,0.859858,0.010898,0.328156,0,0,38,0.0,0.9174,0.918,0.9153,0.9169,1.017675,0.872487,2.205158,58.939193,0,0.549889,-3.2,-0.054532,0.549096,-1.694569,0.174045,0.079754,-0.206679,-0.207152,0,0,39,0.0,0.9169,0.9187,0.9165,0.9181,1.019245,0.883014,2.352913,60.521781,0,0.859533,-0.333333,0.130705,0.526325,-1.682987,-0.054532,0.549889,0.0,0.131105,0,0,40,0.0,1806,40.0,1,0,1
1911,2001-03-21 08:00:00,0.9085,1,0.9111,0.9127,0.9083,0.9104,1.019661,1.076054,2.025497,60.052718,0,0.950967,-3.0,-0.076889,0.542472,-0.839521,0.680571,0.869686,0.010977,0.91101,0,0,20,0.0,0.9106,0.9112,0.9074,0.9085,1.018762,0.911899,2.16907,56.178892,0,0.92215,-0.52381,-0.23115,0.534654,-0.879967,-0.076889,0.950967,0.021968,-0.099086,0,0,21,0.0,0.9085,0.9103,0.8962,0.8992,1.005993,0.430558,2.150767,41.923505,0,1.395412,-0.322581,-1.034253,0.613603,-0.951568,-0.23115,0.92215,0.0,-1.234296,0,0,22,0.0,1911,40.0,1,0,1
1972,2001-04-04 04:00:00,0.8967,3,0.8925,0.8991,0.8921,0.8979,1.023999,1.236135,2.449685,70.603959,0,0.853318,-0.074074,0.601403,0.528369,-2.406782,0.73933,1.144125,-0.022404,0.779485,0,3,11,0.0,0.8979,0.8985,0.8962,0.8967,1.030003,1.059109,2.845998,67.987813,0,0.849666,-0.416667,-0.133824,0.509606,-2.379503,0.601403,0.853318,0.0,0.45959,0,3,12,0.0,0.8967,0.8975,0.8951,0.8962,1.029385,0.962044,3.135952,66.875887,0,0.924644,-2.2,-0.055791,0.492598,-2.357956,-0.133824,0.849666,0.0,-0.12274,0,3,13,0.0,1973,0.0,0,1,0
1973,2001-04-04 08:00:00,0.8962,1,0.8979,0.8985,0.8962,0.8967,1.030003,1.059109,2.845998,67.987813,0,0.849666,-0.416667,-0.133824,0.509606,-2.379503,0.601403,0.853318,0.0,0.45959,0,3,12,0.0,0.8967,0.8975,0.8951,0.8962,1.029385,0.962044,3.135952,66.875887,0,0.924644,-2.2,-0.055791,0.492598,-2.357956,-0.133824,0.849666,0.0,-0.12274,0,3,13,0.0,0.8962,0.8977,0.8934,0.8951,1.027444,0.873464,3.310057,64.381226,0,1.249733,-1.545455,-0.122891,0.492288,-2.351134,-0.055791,0.924644,0.0,-0.189923,0,2,14,0.0,1974,10.0,0,1,1
2077,2001-04-27 04:00:00,0.9031,3,0.9006,0.9045,0.8995,0.9032,1.009111,1.093238,1.205811,63.511911,0,0.823562,-0.423077,0.287865,0.501788,-0.095051,0.011102,1.036893,-0.011102,0.100156,0,1,11,0.0,0.9033,0.904,0.9021,0.9031,1.012354,0.992703,1.348345,63.242823,0,0.733228,-5.0,-0.022146,0.481025,-0.05686,0.287865,0.823562,0.011072,0.289049,0,1,12,0.0,0.9031,0.905,0.9029,0.9033,1.013593,0.945661,1.473976,63.575216,0,0.860283,-1.0,0.022141,0.463173,-0.015443,-0.022146,0.733228,0.0,0.088682,0,1,13,0.0,2079,10.0,0,1,1
2112,2001-05-04 20:00:00,0.8943,2,0.8927,0.9009,0.8911,0.8989,1.004657,1.089436,1.227095,62.169474,0,1.473198,-0.258065,0.689732,0.471534,0.206085,0.235294,1.22327,0.022409,0.101101,0,0,24,0.0,0.8991,0.8994,0.8926,0.8945,1.005208,0.671305,1.088609,52.921897,0,1.162562,-0.413043,-0.514254,0.494307,0.197652,0.689732,1.473198,0.022249,0.168331,0,0,25,0.0,0.8943,0.8955,0.8921,0.893,1.004333,0.503179,1.056814,50.181476,0,0.685175,-0.692308,-0.145577,0.486966,0.195017,-0.514254,1.162562,-0.022359,-0.056016,0,0,26,0.0,2114,10.0,0,1,1
2163,2001-05-17 00:00:00,0.8832,3,0.8847,0.8866,0.8828,0.8848,1.014393,1.058617,1.564341,62.264145,0,1.158122,-19.0,0.011302,0.42323,-0.893083,0.158264,1.535424,0.011305,0.192941,0,3,17,0.0,0.8848,0.8855,0.8826,0.8831,1.014312,0.884398,1.669149,57.486462,0,0.785968,-0.294118,-0.192504,0.417212,-0.919432,0.011302,1.158122,0.0,-0.022655,0,2,18,0.0,0.8832,0.8852,0.8826,0.8848,1.014453,0.933402,1.802888,60.731421,0,0.81189,-0.375,0.180832,0.407656,-0.9375,-0.192504,0.785968,0.011324,0.0,0,1,19,0.0,2165,-30.0,0,1,0
2251,2001-06-06 04:00:00,0.8519,3,0.8499,0.8549,0.8487,0.8544,1.008318,1.121772,1.336206,59.973397,0,0.723156,-0.266667,0.526685,0.478779,-2.82122,0.352941,1.132106,-0.011765,0.390348,0,1,19,0.0,0.8542,0.8546,0.8516,0.8516,1.01163,0.834606,1.383811,53.7462,0,0.789892,0.0,-0.305308,0.471205,-2.814819,0.526685,0.723156,-0.023408,0.341699,0,0,20,0.0,0.8519,0.8533,0.8514,0.8516,1.011204,0.800989,1.418316,53.7462,0,0.961211,-0.666667,-0.035228,0.453484,-2.800434,-0.305308,0.789892,0.035228,-0.023485,0,0,21,0.0,2252,-30.0,0,1,0
2294,2001-06-15 04:00:00,0.8619,3,0.862,0.8635,0.8606,0.8626,1.02418,1.005059,2.608141,67.081002,0,0.783125,-2.333333,0.069557,0.505288,-2.005796,1.357309,1.221345,0.0,1.282806,0,5,15,0.0,0.8624,0.8632,0.8616,0.8618,1.024473,0.91939,2.652089,65.329334,0,0.721401,-0.333333,-0.069622,0.482893,-1.954108,0.069557,0.783125,-0.023186,0.116198,0,4,16,0.0,0.8619,0.8633,0.8612,0.8624,1.022885,0.90265,2.657398,66.045471,0,0.883842,-1.4,0.057978,0.465482,-1.894365,-0.069622,0.721401,0.011604,-0.046425,0,3,17,0.0,2295,-30.0,0,1,0
2298,2001-06-15 20:00:00,0.863,2,0.8629,0.8674,0.8617,0.8665,1.02053,1.001152,2.584583,70.793168,0,1.44823,-0.333333,0.415465,0.474769,-1.756492,0.02318,1.315556,0.01159,0.046441,0,1,19,0.0,0.8664,0.8668,0.8599,0.8632,1.01719,0.821225,2.535984,63.092714,0,1.128051,-1.03125,-0.370714,0.499639,-1.710843,0.415465,1.44823,-0.011541,-0.208889,0,0,20,0.0,0.863,0.8632,0.8608,0.8611,1.016791,0.70393,2.406338,58.715781,0,0.756961,-0.157895,-0.220648,0.48499,-1.671989,-0.370714,1.128051,-0.02317,0.104663,0,0,21,0.0,2300,10.0,0,1,1
2541,2001-08-10 00:00:00,0.8922,3,0.8864,0.8943,0.8843,0.8927,1.013933,1.274671,1.831719,75.938654,0,0.997947,-0.333333,0.705724,0.414597,1.747564,0.045131,1.178906,0.011283,0.01131,0,7,7,0.0,0.8928,0.8935,0.8912,0.8917,1.022846,1.07505,2.155004,72.690025,0,0.617649,-0.454545,-0.12336,0.403838,1.770775,0.705724,0.997947,0.011202,0.780278,0,7,8,0.0,0.8922,0.8929,0.891,0.8922,1.023413,1.006836,2.432321,73.30495,0,0.721057,0.0,0.0,0.389994,1.793376,-0.12336,0.617649,0.056073,-0.022442,0,6,9,0.0,2544,-30.0,0,1,0
2543,2001-08-10 08:00:00,0.8916,1,0.8922,0.8929,0.891,0.8922,1.023413,1.006836,2.432321,73.30495,0,0.721057,0.0,0.0,0.389994,1.793376,-0.12336,0.617649,0.056073,-0.022442,0,6,9,0.0,0.892,0.8926,0.8909,0.8917,1.02378,0.923777,2.638453,71.569493,0,1.147014,-2.666667,-0.033644,0.375958,1.817596,0.0,0.721057,-0.022416,-0.011223,0,6,10,0.0,0.8916,0.8951,0.891,0.895,1.024488,0.979959,2.924813,75.664459,0,1.284834,-0.176471,0.379888,0.380538,1.836927,-0.033644,1.147014,-0.011215,0.011225,0,6,11,0.0,2543,-30.0,0,1,0
2561,2001-08-15 04:00:00,0.9029,3,0.9027,0.9034,0.9012,0.9032,1.013756,1.074098,1.479114,70.681154,0,0.920727,-3.0,0.055359,0.399476,2.039526,0.808506,1.453768,-0.022151,0.703989,0,0,27,0.0,0.9032,0.9034,0.9018,0.9026,1.014276,0.95927,1.569597,68.975691,0,0.617758,-1.333333,-0.066475,0.38385,2.055562,0.055359,0.920727,0.0,0.066578,0,0,28,0.0,0.9029,0.9049,0.9024,0.9033,1.014784,0.943787,1.659791,69.888546,0,0.947958,-1.25,0.044282,0.375925,2.071682,-0.066475,0.617758,0.033237,0.066534,0,0,29,0.0,2562,-30.0,0,1,0
2568,2001-08-16 08:00:00,0.9146,1,0.9148,0.9172,0.913,0.9166,1.02927,1.02839,3.189193,82.117047,0,0.773396,-1.0,0.196378,0.438861,2.18825,0.393486,1.013382,-0.01093,0.384827,0,0,34,0.0,0.9166,0.9169,0.9138,0.9147,1.029565,0.908582,3.309889,76.459812,0,0.936847,-0.473684,-0.207718,0.432568,2.22532,0.196378,0.773396,0.0,0.087623,0,0,35,0.0,0.9146,0.9202,0.914,0.9184,1.029216,0.964558,3.480918,79.431519,0,1.370448,-0.157895,0.413763,0.448272,2.259473,-0.207718,0.936847,-0.010933,0.021887,0,0,36,0.0,2568,-30.0,0,1,0
2685,2001-09-12 04:00:00,0.9102,3,0.9155,0.9171,0.9122,0.9147,1.024843,1.01432,2.689485,68.132053,0,0.833116,-3.125,-0.08746,0.546157,0.219635,1.944718,1.967087,0.021851,1.649209,0,0,30,0.0,0.9145,0.915,0.9043,0.9106,1.015402,0.810598,2.73491,61.22103,0,0.97254,-1.615385,-0.428289,0.593361,0.189545,-0.08746,0.833116,-0.021865,-0.866038,0,0,31,0.0,0.9102,0.9121,0.9083,0.9112,1.018874,0.803765,2.715593,61.831201,0,0.841437,-1.9,0.109745,0.580404,0.15518,-0.428289,0.97254,-0.043927,0.442331,0,0,32,0.0,2686,0.0,0,1,0
2701,2001-09-14 20:00:00,0.9198,2,0.913,0.9251,0.9127,0.9213,1.0164,1.091913,2.351052,71.30067,0,1.268945,-0.036145,0.900901,0.562775,-0.091338,0.41621,1.080023,0.0,0.495486,0,0,46,0.0,0.9211,0.9219,0.9182,0.9201,1.021004,0.991949,2.303547,68.758178,0,1.193479,-1.9,-0.108684,0.551982,-0.06733,0.900901,1.268945,-0.021708,0.602608,0,0,47,0.0,0.9198,0.9223,0.9193,0.9207,1.020327,0.990247,2.185473,69.346747,0,0.757075,-0.555556,0.097752,0.535494,-0.013468,-0.108684,1.193479,-0.032605,0.1198,0,0,48,0.0,2703,-30.0,0,1,0
2707,2001-09-17 16:00:00,0.928,1,0.9267,0.9335,0.9251,0.9319,1.030836,1.069408,3.52859,78.503172,0,1.202926,-0.307692,0.558,0.528739,0.222878,0.280475,1.129484,-0.032362,0.162408,0,0,52,0.0,0.9315,0.9329,0.9248,0.928,1.029809,0.897329,3.651131,69.985406,0,1.497415,-0.914286,-0.377155,0.555381,0.285506,0.558,1.202926,-0.042923,-0.032429,0,0,53,0.0,0.928,0.9289,0.9172,0.9206,1.020336,0.65736,3.602939,57.284675,0,1.271978,-0.459459,-0.803824,0.610636,0.333695,-0.377155,1.497415,0.0,-0.821799,0,0,54,0.0,2707,40.0,1,0,1
3017,2001-11-26 16:00:00,0.8816,1,0.879,0.8835,0.8784,0.8816,1.001867,1.27161,0.432899,58.428813,0,1.336445,-0.230769,0.294918,0.316509,-1.521892,0.056863,0.921088,-0.034118,0.045558,0,4,5,0.0,0.8815,0.8828,0.8809,0.8815,1.004978,1.094016,0.51626,57.908247,0,1.336207,0.0,0.0,0.30933,-1.499036,0.294918,1.336445,-0.011343,0.284608,0,4,6,0.0,0.8816,0.8819,0.8786,0.8803,1.002384,0.802999,0.536995,51.929268,0,1.168911,-1.307692,-0.147677,0.314404,-1.495399,0.0,1.336207,0.011344,-0.261097,0,4,7,0.0,3018,20.0,0,1,1
3018,2001-11-26 20:00:00,0.8806,2,0.8815,0.8828,0.8809,0.8815,1.004978,1.094016,0.51626,57.908247,0,1.336207,0.0,0.0,0.30933,-1.499036,0.294918,1.336445,-0.011343,0.284608,0,4,6,0.0,0.8816,0.8819,0.8786,0.8803,1.002384,0.802999,0.536995,51.929268,0,1.168911,-1.307692,-0.147677,0.314404,-1.495399,0.0,1.336207,0.011344,-0.261097,0,4,7,0.0,0.8806,0.8813,0.8797,0.8805,1.003613,0.810621,0.556716,52.803901,0,0.667693,-8.0,-0.011357,0.304859,-1.488245,-0.147677,1.168911,0.034079,0.125199,0,3,8,0.0,3021,-30.0,0,1,0
3032,2001-11-29 04:00:00,0.8871,3,0.8872,0.8886,0.8861,0.8878,1.010928,1.054303,1.213117,68.580093,0,0.780583,-1.833333,0.067583,0.346196,-1.307333,0.315742,1.127979,0.045106,0.305637,0,0,20,0.0,0.8879,0.8881,0.8866,0.8873,1.011178,0.948415,1.254889,66.373634,0,0.786488,-1.166667,-0.067621,0.333724,-1.289305,0.067583,0.780583,0.011264,0.056427,0,0,21,0.0,0.8871,0.8878,0.8864,0.8869,1.010448,0.873055,1.254093,64.583466,0,0.847217,-2.5,-0.02255,0.321302,-1.267561,-0.067621,0.786488,-0.02254,-0.022558,0,0,22,0.0,3034,0.0,0,1,0
3036,2001-11-29 20:00:00,0.887,2,0.889,0.8921,0.8879,0.8912,1.011953,1.06919,1.459,73.294854,0,1.342849,-0.5,0.246858,0.338392,-1.201807,0.191291,1.180156,0.033757,0.271033,0,0,24,0.0,0.8913,0.8917,0.8856,0.8869,1.009075,0.713792,1.468108,57.574003,0,1.169842,-0.295455,-0.49611,0.364872,-1.180516,0.246858,1.342849,0.011221,-0.259038,0,0,25,0.0,0.887,0.889,0.8866,0.8874,1.009912,0.728452,1.474898,58.683715,0,0.760023,-1.0,0.045076,0.357937,-1.154834,-0.49611,1.169842,0.011275,0.112918,0,0,26,0.0,3038,0.0,0,1,0
3044,2001-12-03 00:00:00,0.8956,3,0.8964,0.8971,0.8947,0.8966,1.017015,1.098382,1.730663,72.810668,0,0.758346,-8.5,0.022306,0.386179,-0.961577,0.446429,1.241737,0.044643,0.370204,0,0,32,0.0,0.8966,0.8968,0.8953,0.8956,1.017331,0.966903,1.811159,69.578261,0,0.092864,-0.3,-0.111657,0.370958,-0.930605,0.022306,0.758346,0.0,0.067062,0,0,33,0.0,0.8956,0.897,0.8945,0.8947,1.016008,0.86697,1.855214,66.707906,0,0.650128,-0.222222,-0.100592,0.364767,-0.896893,-0.111657,0.092864,0.0,-0.089356,0,0,34,0.0,3047,20.0,0,1,1
3090,2001-12-12 12:00:00,0.8947,1,0.8932,0.8978,0.8929,0.8967,1.006864,1.138583,0.974387,63.90187,0,1.096038,-0.085714,0.39032,0.349458,0.116037,0.0,0.894495,0.022396,0.100897,0,1,10,0.0,0.8966,0.8972,0.8937,0.8948,1.0079,0.893623,1.017649,58.32291,0,1.263195,-0.611111,-0.201162,0.353125,0.134443,0.39032,1.096038,-0.011152,0.089596,0,1,11,0.0,0.8947,0.8958,0.893,0.8952,1.00729,0.895331,1.08545,59.131849,0,1.320642,-3.4,0.055853,0.350096,0.141142,-0.201162,1.263195,-0.011176,-0.078326,0,1,12,0.0,3091,0.0,0,1,0
3184,2002-01-02 20:00:00,0.9036,2,0.9008,0.9069,0.8988,0.906,1.025069,1.233218,2.66278,77.772676,0,1.944222,-0.384615,0.573951,0.437962,-0.464018,0.877193,1.65584,0.022207,0.717167,0,0,41,0.0,0.9061,0.9066,0.902,0.9036,1.02909,1.027773,2.963466,72.074436,0,1.819928,-0.64,-0.276671,0.444122,-0.450199,0.573951,1.944222,0.011038,0.35603,0,0,42,0.0,0.9036,0.9047,0.9028,0.9038,1.029278,0.96982,3.088036,72.256856,0,1.198099,-4.0,0.022129,0.427323,-0.424541,-0.276671,1.819928,0.0,0.088692,0,0,43,0.0,3188,20.0,0,1,1
3329,2002-02-05 04:00:00,0.8691,3,0.8704,0.8713,0.8693,0.8705,1.014961,1.171967,1.386426,65.798303,0,0.87079,-11.0,0.011488,0.378891,-1.965192,0.723972,1.28989,0.022983,0.660028,0,4,10,0.0,0.8704,0.8707,0.8687,0.8694,1.014595,0.989794,1.545091,62.36888,0,0.842273,-0.7,-0.115022,0.368704,-1.97136,0.011488,0.87079,-0.011488,-0.069021,0,4,11,0.0,0.8691,0.8705,0.8689,0.8704,1.015242,0.980125,1.719021,64.195851,0,0.860153,-0.153846,0.149357,0.355105,-1.96852,-0.115022,0.842273,-0.034507,0.023023,0,4,12,0.0,3330,-30.0,0,1,0
3358,2002-02-11 20:00:00,0.8779,2,0.8736,0.8803,0.8735,0.8788,1.011478,1.104369,1.582433,73.217263,0,1.414156,-0.019231,0.591716,0.372481,-1.567194,-0.022896,1.127265,0.011448,0.298542,0,0,39,0.0,0.8788,0.8803,0.8769,0.8778,1.014702,0.977369,1.597884,69.329114,0,1.274839,-0.9,-0.113921,0.373935,-1.535942,0.591716,1.414156,0.0,0.389239,0,0,40,0.0,0.8779,0.8787,0.8758,0.8764,1.013284,0.83651,1.657111,64.189767,0,0.886105,-0.4,-0.171155,0.371416,-1.500171,-0.113921,1.274839,0.011392,-0.125442,0,0,41,0.0,3359,10.0,0,1,1
3452,2002-03-05 00:00:00,0.8698,3,0.8668,0.8717,0.8658,0.8702,1.003461,1.048857,0.812838,58.603868,0,1.35238,-0.294118,0.390715,0.360676,-0.296311,0.346141,1.116741,0.011538,0.312826,0,0,24,0.0,0.8701,0.8712,0.8687,0.8697,1.006531,0.927755,0.825444,57.009247,0,0.898142,-2.5,-0.045993,0.355639,-0.289525,0.390715,1.35238,-0.011492,0.33495,0,0,25,0.0,0.8698,0.8707,0.8688,0.87,1.006682,0.910304,0.882826,57.752049,0,0.814062,-5.0,0.022989,0.345722,-0.284253,-0.045993,0.898142,0.011498,0.011511,0,0,26,0.0,3455,10.0,0,1,1
3576,2002-04-02 00:00:00,0.8805,3,0.8792,0.8824,0.8785,0.8819,1.0123,1.305756,1.23437,72.491714,0,1.66441,-0.259259,0.306157,0.278158,0.238292,0.625426,1.112291,-0.022743,0.606963,0,7,12,0.0,0.8818,0.8821,0.8799,0.8805,1.014457,1.052057,1.429669,66.593531,0,1.076997,-0.461538,-0.147643,0.276547,0.223055,0.306157,1.66441,-0.011339,0.159363,0,6,13,0.0,0.8805,0.8809,0.8787,0.8794,1.013222,0.906366,1.536006,62.304136,0,1.029513,-0.636364,-0.125085,0.274984,0.208324,-0.147643,1.076997,0.0,-0.136379,0,5,14,0.0,3577,0.0,0,1,0
3577,2002-04-02 04:00:00,0.8793,3,0.8818,0.8821,0.8799,0.8805,1.014457,1.052057,1.429669,66.593531,0,1.076997,-0.461538,-0.147643,0.276547,0.223055,0.306157,1.66441,-0.011339,0.159363,0,6,13,0.0,0.8805,0.8809,0.8787,0.8794,1.013222,0.906366,1.536006,62.304136,0,1.029513,-0.636364,-0.125085,0.274984,0.208324,-0.147643,1.076997,0.0,-0.136379,0,5,14,0.0,0.8793,0.8808,0.8788,0.8795,1.013498,0.869364,1.63204,62.540358,0,1.079134,-2.5,0.02274,0.271556,0.191245,-0.125085,1.029513,-0.011371,0.01138,0,4,15,0.0,3579,10.0,0,1,1
3593,2002-04-04 20:00:00,0.8784,2,0.8819,0.8859,0.8812,0.8845,1.006073,1.082966,0.904609,71.315679,0,1.401138,-0.269231,0.293951,0.288728,0.136235,0.113392,1.262529,0.0,0.124986,0,0,29,0.0,0.8843,0.8852,0.8764,0.8784,0.999263,0.223096,0.68938,48.729401,0,1.292487,-0.338983,-0.671676,0.341525,0.136157,0.293951,1.401138,-0.022612,-0.544712,0,1,0,0.0,0.8784,0.879,0.8764,0.8783,0.999424,0.223517,0.708965,48.458454,0,0.939831,-19.0,-0.011386,0.338311,0.13435,-0.671676,1.292487,0.0,0.0,0,2,0,0.0,3594,10.0,0,1,1
3687,2002-04-26 00:00:00,0.8979,3,0.8973,0.8994,0.8966,0.8985,1.013924,1.121243,1.423292,76.356634,0,1.36613,-0.583333,0.133556,0.291052,0.822371,0.311978,1.450989,-0.022284,0.257184,0,5,13,0.0,0.8986,0.899,0.8972,0.8978,1.014804,0.980762,1.566286,72.763811,0,0.968691,-0.75,-0.089107,0.284794,0.847572,0.133556,1.36613,0.01113,0.066919,0,4,14,0.0,0.8979,0.8992,0.8974,0.8982,1.015078,0.940737,1.684684,73.530263,0,0.709004,-1.666667,0.0334,0.278648,0.876253,-0.089107,0.968691,0.011138,0.022292,0,3,15,0.0,3690,0.0,0,1,0
3712,2002-05-02 00:00:00,0.9064,3,0.9003,0.9089,0.8996,0.9068,1.000985,1.236094,0.72521,70.037764,0,1.671506,-0.107692,0.716806,0.312101,1.318207,-0.088869,1.073307,0.011109,-0.044444,0,0,38,0.0,0.9068,0.9078,0.9047,0.9062,1.006615,1.045571,0.78919,67.657619,0,1.110757,-2.5,-0.066211,0.314435,1.336184,0.716806,1.671506,0.0,0.566919,0,0,39,0.0,0.9064,0.9073,0.9057,0.9068,1.008023,1.023615,0.899302,68.799492,0,0.793048,-1.75,0.044111,0.304385,1.354047,-0.066211,1.110757,0.02207,0.110534,0,0,40,0.0,3715,0.0,0,1,0
3725,2002-05-06 00:00:00,0.9164,3,0.9168,0.9178,0.9158,0.9176,1.022918,1.160242,2.125692,79.786951,0,0.959047,-1.25,0.087184,0.36767,1.620096,0.894415,1.699216,0.0,0.859031,0,0,51,0.0,0.9174,0.9178,0.9166,0.9173,1.024311,1.03388,2.397952,78.696379,0,0.071948,-7.0,-0.010902,0.350863,1.664559,0.087184,0.959047,-0.021796,0.087355,0,0,52,0.0,0.9164,0.9174,0.9158,0.9162,1.023207,0.922812,2.530796,74.666391,0,0.420425,-2.0,-0.021829,0.338667,1.711198,-0.010902,0.071948,-0.098114,-0.087279,0,0,53,0.0,3728,10.0,0,1,1
3726,2002-05-06 04:00:00,0.9164,3,0.9174,0.9178,0.9166,0.9173,1.024311,1.03388,2.397952,78.696379,0,0.071948,-7.0,-0.010902,0.350863,1.664559,0.087184,0.959047,-0.021796,0.087355,0,0,52,0.0,0.9164,0.9174,0.9158,0.9162,1.023207,0.922812,2.530796,74.666391,0,0.420425,-2.0,-0.021829,0.338667,1.711198,-0.010902,0.071948,-0.098114,-0.087279,0,0,53,0.0,0.9164,0.9169,0.9151,0.9158,1.021815,0.862473,2.586131,73.198469,0,0.826523,-1.166667,-0.065516,0.328653,1.755187,-0.021829,0.420425,0.021829,-0.076436,0,0,54,0.0,3728,10.0,0,1,1
3805,2002-05-23 00:00:00,0.9256,3,0.9253,0.928,0.9239,0.9265,1.008271,1.120091,0.98683,69.121425,0,1.259376,-1.166667,0.12952,0.421559,1.560496,0.151302,1.31511,0.0,0.032482,0,0,34,0.0,0.9263,0.927,0.925,0.9257,1.009737,0.960121,1.087744,66.435348,0,0.85977,-1.166667,-0.064816,0.407219,1.561629,0.12952,1.259376,-0.021587,0.119061,0,0,35,0.0,0.9256,0.9266,0.9249,0.9256,1.009768,0.897032,1.167312,66.08962,0,0.808647,0.0,0.0,0.391291,1.559205,-0.064816,0.85977,-0.010803,-0.010811,0,0,36,0.0,3808,10.0,0,1,1
3830,2002-05-29 00:00:00,0.9286,3,0.9257,0.9311,0.9251,0.929,1.009794,1.2047,1.159603,66.980047,0,1.460793,-0.181818,0.355221,0.380918,1.673843,-0.086421,1.226343,0.0,0.054077,0,0,59,0.0,0.9293,0.9298,0.9281,0.9288,1.013702,1.069857,1.343136,66.354243,0,0.981742,-1.4,-0.053833,0.36686,1.684001,0.355221,1.460793,0.032293,0.324289,0,0,60,0.0,0.9286,0.9296,0.9274,0.9284,1.01326,0.961502,1.481616,65.045293,0,0.847108,-5.0,-0.021542,0.357728,1.693667,-0.053833,0.981742,-0.021533,-0.075423,0,0,61,0.0,3833,-30.0,0,1,0
3831,2002-05-29 04:00:00,0.9283,3,0.9293,0.9298,0.9281,0.9288,1.013702,1.069857,1.343136,66.354243,0,0.981742,-1.4,-0.053833,0.36686,1.684001,0.355221,1.460793,0.032293,0.324289,0,0,60,0.0,0.9286,0.9296,0.9274,0.9284,1.01326,0.961502,1.481616,65.045293,0,0.847108,-5.0,-0.021542,0.357728,1.693667,-0.053833,0.981742,-0.021533,-0.075423,0,0,61,0.0,0.9283,0.9295,0.9277,0.9287,1.013795,0.921314,1.602987,65.593495,0,1.055516,-1.5,0.043071,0.345913,1.700118,-0.021542,0.847108,-0.010771,0.032349,0,0,62,0.0,3833,-30.0,0,1,0
3928,2002-06-19 20:00:00,0.9547,2,0.9554,0.9582,0.955,0.9565,1.016707,1.012755,1.791201,72.382566,0,1.233259,-0.363636,0.115003,0.357211,1.817094,0.188324,1.195875,-0.04185,0.262467,0,0,25,0.0,0.9566,0.9574,0.9539,0.9551,1.015789,0.883793,1.912669,67.367918,0,1.305239,-0.8,-0.157052,0.358357,1.822689,0.115003,1.233259,0.010455,-0.115183,0,0,26,0.0,0.9547,0.958,0.9547,0.9574,1.016922,0.940931,2.082202,70.930965,0,0.863411,0.0,0.282014,0.356581,1.823637,-0.157052,1.305239,-0.04188,0.083866,0,0,27,0.0,3928,-30.0,0,1,0
3941,2002-06-22 00:00:00,0.9716,3,0.9641,0.9722,0.963,0.9716,1.017124,1.036212,2.497574,78.299052,0,1.292365,-0.146667,0.771923,0.384406,1.959654,-0.124456,1.116633,-0.010371,0.0,0,0,38,0.0,0.9716,0.9721,0.9692,0.9714,1.022584,0.972984,2.527372,77.679615,0,0.879805,-11.0,-0.020589,0.378346,1.979102,0.771923,1.292365,0.0,0.643821,0,0,39,0.0,0.9716,0.9718,0.9704,0.9705,1.022725,0.89495,2.518949,74.811439,0,0.114105,-0.090909,-0.113344,0.361951,1.993096,-0.020589,0.879805,0.020589,0.123813,0,0,40,0.0,3943,20.0,0,1,1
3946,2002-06-24 16:00:00,0.9775,1,0.9705,0.9817,0.9697,0.9808,1.020225,1.108033,2.838425,80.769826,0,1.231143,-0.07767,1.050163,0.437522,2.027783,-0.144256,0.95681,0.0,0.196322,0,0,43,0.0,0.9807,0.981,0.9767,0.9774,1.027057,0.926047,2.956928,72.551267,0,1.296226,-0.212121,-0.33763,0.439108,2.062615,1.050163,1.231143,-0.010196,0.721873,0,0,44,0.0,0.9775,0.9806,0.9756,0.9768,1.025081,0.862989,3.006497,71.174912,0,1.277285,-1.714286,-0.071663,0.444556,2.091933,-0.33763,1.296226,0.010231,-0.112624,0,0,45,0.0,3946,-30.0,0,1,0
