candidate_mode,signal_index,signal_time,entry_price,session,a_open,a_high,a_low,a_close,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
broad_v2,30090,2018-12-20 00:00:00,1.13735,3,1.14013,1.14393,1.14008,1.14251,1.011084,0.983401,1.337236,68.056026,0,1.648821,-0.021008,0.208313,0.230216,-0.002582,0.108759,1.259925,-0.000877,0.159893,0,2,18,5.471287,1.14253,1.14383,1.13644,1.1376,1.006647,0.641973,1.188321,52.68761,0,2.460092,-0.235294,-0.433368,0.261096,-0.00305,0.208313,1.648821,0.001751,-0.319276,0,1,19,5.063291,1.13735,1.13887,1.13693,1.13819,1.006334,0.666361,1.111635,54.030942,0,0.62979,-0.5,0.073801,0.254495,-0.005078,-0.433368,2.460092,-0.021976,0.043117,1,0,20,5.112503,30092,-30.0,0,1,0
broad_v2,30094,2018-12-20 16:00:00,1.14461,1,1.13891,1.14808,1.13847,1.14782,1.007154,1.244601,1.231786,70.046423,0,1.883415,-0.049383,0.776254,0.283813,-0.004042,0.060585,0.64212,0.001756,0.058006,0,0,22,5.908592,1.14781,1.14858,1.14437,1.1446,1.011742,0.966488,1.228386,62.202116,0,1.493307,-0.071651,-0.280447,0.290554,-0.004683,0.776254,1.883415,-0.000871,0.518239,0,0,23,5.643893,1.14461,1.14649,1.14022,1.14585,1.007817,0.9849,1.290551,63.892572,0,1.860261,-3.540323,0.108217,0.308591,3.1e-05,-0.280447,1.493307,0.000874,-0.362645,0,0,24,5.746826,30094,40.0,1,0,1
broad_v2,30096,2018-12-21 00:00:00,1.14449,3,1.14461,1.14649,1.14022,1.14585,1.007817,0.9849,1.290551,63.892572,0,1.860261,-3.540323,0.108217,0.308591,3.1e-05,-0.280447,1.493307,0.000874,-0.362645,0,0,24,5.746826,1.14586,1.1485,1.14447,1.14456,1.011339,0.854407,1.327587,60.867164,0,1.100817,-0.069231,-0.113581,0.312022,0.003102,0.108217,1.860261,0.000873,0.372735,0,0,25,5.640596,1.14449,1.14615,1.14419,1.1452,1.010804,0.854721,1.359093,61.832769,0,0.476319,-0.422535,0.061998,0.301798,0.016665,-0.113581,1.100817,-0.006116,-0.024465,0,0,26,5.693329,30099,20.0,0,1,1
broad_v2,30120,2018-12-28 00:00:00,1.14275,3,1.13976,1.14496,1.13922,1.1436,1.003527,1.068423,0.688867,60.498642,0,2.005315,-0.140625,0.335782,0.288903,0.19927,0.029831,1.746855,-0.000877,0.243741,0,1,5,5.561385,1.14359,1.14541,1.1427,1.14313,1.006762,0.960823,0.740491,59.112981,0,1.25777,-0.934783,-0.04024,0.285311,0.223444,0.335782,2.005315,-0.000874,0.305472,0,1,6,5.522556,1.14275,1.14487,1.14234,1.1448,1.006727,1.041198,0.850623,62.407667,0,0.586386,-0.2,0.179071,0.280331,0.243763,-0.04024,1.25777,-0.033242,-0.031504,0,1,7,5.660377,30121,-30.0,0,1,0
broad_v2,30123,2018-12-28 12:00:00,1.1443,1,1.14481,1.1467,1.14468,1.14546,1.008777,1.017194,0.926136,63.654175,0,0.710884,-0.2,0.056746,0.272753,0.265317,0.179071,0.586386,0.000874,0.204843,0,1,8,5.714735,1.14545,1.14674,1.14308,1.14428,1.007294,0.860048,0.966345,59.834137,0,1.22195,-1.025641,-0.102248,0.276379,0.284209,0.056746,0.710884,-0.000873,-0.139777,0,1,9,5.617506,1.1443,1.14728,1.14381,1.1461,1.008081,0.951423,1.055888,63.475006,0,1.457047,-0.272222,0.157054,0.277856,0.303878,-0.102248,1.22195,0.001748,0.063863,0,1,10,5.767385,30128,10.0,0,1,1
broad_v2,30125,2018-12-28 20:00:00,1.14403,2,1.1443,1.14728,1.14381,1.1461,1.008081,0.951423,1.055888,63.475006,0,1.457047,-0.272222,0.157054,0.277856,0.303878,-0.102248,1.22195,0.001748,0.063863,0,1,10,5.767385,1.14611,1.1469,1.14303,1.14403,1.007323,0.754538,1.081441,57.131791,0,1.622264,-0.480769,-0.181813,0.282639,0.315792,0.157054,1.457047,0.000873,-0.068193,0,1,11,5.596881,1.14403,1.1454,1.14341,1.14401,1.007672,0.736679,1.106993,57.072447,0,0.772785,-30.0,-0.001748,0.27488,0.324149,-0.181813,1.622264,0.0,0.033245,0,1,12,5.595231,30128,0.0,0,1,0
broad_v2,30136,2019-01-02 16:00:00,1.13717,1,1.1478,1.14967,1.14222,1.1434,1.002641,0.455522,0.803941,50.580118,0,1.558857,-0.268182,-0.384817,0.284425,0.384183,0.223909,0.512602,0.000871,-0.179154,0,0,21,5.544866,1.14341,1.14418,1.13674,1.13718,0.998128,-0.173378,0.853504,38.543636,0,1.348931,-0.070626,-0.547846,0.312285,0.3799,-0.384817,1.558857,0.000875,-0.479767,1,1,0,5.028228,1.13717,1.13755,1.13312,1.13353,0.996513,-0.278892,1.114827,33.504964,0,1.657031,-0.112637,-0.321121,0.318828,0.368764,-0.547846,1.348931,-0.000879,-0.318455,0,2,0,4.722416,30136,40.0,1,0,1
broad_v2,30157,2019-01-08 04:00:00,1.14482,3,1.1469,1.14826,1.14677,1.14741,1.012989,0.98006,1.373495,63.643099,0,0.536463,-0.254902,0.044448,0.274598,0.282044,0.098526,1.217555,0.0,0.121357,0,3,17,5.874971,1.14742,1.14846,1.14471,1.14483,1.010403,0.790046,1.3214,56.617143,0,0.495197,-0.046332,-0.226234,0.278956,0.289873,0.044448,0.536463,0.000872,-0.179635,0,2,18,5.66285,1.14482,1.14533,1.14321,1.14437,1.008306,0.737892,1.256331,55.441933,0,0.493544,-2.577778,-0.039323,0.272367,0.29861,-0.226234,0.495197,-0.000873,-0.131038,0,1,19,5.624929,30158,0.0,0,1,0
broad_v2,30158,2019-01-08 08:00:00,1.14439,1,1.14742,1.14846,1.14471,1.14483,1.010403,0.790046,1.3214,56.617143,0,0.495197,-0.046332,-0.226234,0.278956,0.289873,0.044448,0.536463,0.000872,-0.179635,0,2,18,5.66285,1.14482,1.14533,1.14321,1.14437,1.008306,0.737892,1.256331,55.441933,0,0.493544,-2.577778,-0.039323,0.272367,0.29861,-0.226234,0.495197,-0.000873,-0.131038,0,1,19,5.624929,1.14439,1.14612,1.14332,1.1452,1.007627,0.773207,1.193484,57.169464,0,1.041101,-1.320988,0.07073,0.270193,0.305514,-0.039323,0.493544,0.001748,0.009622,0,0,20,5.693329,30160,10.0,0,1,1
broad_v2,30171,2019-01-10 12:00:00,1.15243,1,1.15539,1.15697,1.15488,1.15604,1.014311,1.046678,1.453993,73.240272,0,0.604027,-0.784615,0.056226,0.269338,0.441706,0.100399,0.722189,0.0,0.089266,0,0,31,6.577627,1.15604,1.15611,1.15196,1.15243,1.011311,0.798445,1.457597,62.33113,0,1.51051,-0.130194,-0.313251,0.276605,0.450526,0.056226,0.604027,0.0,-0.25284,0,0,32,6.28498,1.15243,1.15453,1.15177,1.15204,1.010612,0.749551,1.436999,61.26937,0,1.264876,-0.692308,-0.033853,0.274047,0.456751,-0.313251,1.51051,0.0,-0.016494,1,0,33,6.253255,30174,20.0,0,1,1
broad_v2,30172,2019-01-10 16:00:00,1.15205,1,1.15604,1.15611,1.15196,1.15243,1.011311,0.798445,1.457597,62.33113,0,1.51051,-0.130194,-0.313251,0.276605,0.450526,0.056226,0.604027,0.0,-0.25284,0,0,32,6.28498,1.15243,1.15453,1.15177,1.15204,1.010612,0.749551,1.436999,61.26937,0,1.264876,-0.692308,-0.033853,0.274047,0.456751,-0.313251,1.51051,0.0,-0.016494,1,0,33,6.253255,1.15205,1.15308,1.14972,1.15059,1.008424,0.64404,1.41632,57.357373,0,1.631407,-0.59589,-0.126891,0.275652,0.463845,-0.033853,1.264876,0.000868,-0.177987,0,0,34,6.135113,30173,10.0,0,1,1
broad_v2,30228,2019-01-24 00:00:00,1.13811,3,1.13546,1.13944,1.13517,1.13925,1.00076,1.031806,0.421336,55.012901,1,1.827713,-0.076517,0.332675,0.18276,0.014395,-0.010568,1.430364,0.000881,0.007048,0,7,6,5.20079,1.13926,1.13935,1.13792,1.13804,1.002951,0.848098,0.359784,50.804922,0,0.740234,-0.098361,-0.107202,0.178861,-0.012368,0.332675,1.827713,0.000878,0.242254,0,7,7,5.099996,1.13811,1.13914,1.1378,1.13867,1.002851,0.935456,0.385953,52.828092,0,0.685763,-0.553571,0.04918,0.174399,-0.030808,-0.107202,0.740234,0.006151,-0.010546,0,6,8,5.152502,30230,40.0,1,0,1
broad_v2,30230,2019-01-24 08:00:00,1.13853,1,1.13811,1.13914,1.1378,1.13867,1.002851,0.935456,0.385953,52.828092,0,0.685763,-0.553571,0.04918,0.174399,-0.030808,-0.107202,0.740234,0.006151,-0.010546,0,6,8,5.152502,1.13867,1.13902,1.13826,1.13854,1.003271,0.860885,0.407772,52.349669,0,0.663109,-2.153846,-0.011418,0.166729,-0.046516,0.04918,0.685763,0.0,0.040429,0,5,9,5.141673,1.13853,1.1388,1.13399,1.13468,0.999776,0.087988,0.435472,40.594204,0,1.870658,-0.179221,-0.339303,0.185625,-0.069407,-0.011418,0.663109,-0.000878,-0.375134,0,5,0,4.81898,30230,40.0,1,0,1
broad_v2,30240,2019-01-28 00:00:00,1.14002,3,1.13571,1.1415,1.13564,1.14055,1.005373,0.945655,1.022557,61.199556,0,1.806601,-0.014463,0.424357,0.250083,-0.247801,0.237737,1.279884,0.0,0.263097,0,6,4,5.308842,1.14058,1.14176,1.1402,1.14041,1.009491,0.883145,1.0898,60.788165,0,0.775379,-1.235294,-0.014907,0.24202,-0.254549,0.424357,1.806601,0.00263,0.401536,0,6,5,5.297218,1.14002,1.14189,1.14002,1.14149,1.009562,0.919009,1.175226,62.862139,0,0.479984,0.0,0.128779,0.236221,-0.250791,-0.014907,0.775379,-0.034198,-0.015787,0,5,6,5.386819,30241,-11.4,0,0,0
broad_v2,30261,2019-01-31 12:00:00,1.14845,1,1.14933,1.15088,1.14918,1.15049,1.00932,1.167981,0.892466,72.988985,0,0.450157,-0.12931,0.100827,0.221422,-0.155773,0.127029,0.553061,-0.00087,0.121975,0,0,25,6.126955,1.1505,1.15142,1.14832,1.14844,1.008519,0.909329,0.943985,65.172099,0,1.55102,-0.058252,-0.179374,0.225254,-0.142289,0.100827,0.450157,0.000869,-0.074836,0,0,26,5.959388,1.14845,1.1496,1.14716,1.14944,1.007417,0.937674,0.999524,67.027182,0,1.531831,-1.30303,0.086129,0.224145,-0.127449,-0.179374,1.55102,0.000871,-0.101017,0,0,27,6.041203,30262,40.0,1,0,1
broad_v2,30335,2019-02-18 20:00:00,1.1311,2,1.13155,1.13339,1.1311,1.1322,1.005339,0.921278,0.683345,56.675937,0,0.867285,-0.692308,0.05741,0.22277,-0.719153,0.063629,0.931432,-0.000884,0.143429,0,2,6,4.610493,1.13219,1.13272,1.13023,1.1311,1.004486,0.795811,0.658649,52.931652,0,0.779926,-0.798165,-0.096366,0.222784,-0.728101,0.05741,0.867285,-0.000883,-0.076916,0,2,7,4.517726,1.1311,1.13161,1.13074,1.13107,1.004958,0.770209,0.679526,52.829144,0,0.427645,-11.0,-0.002652,0.21237,-0.738858,-0.096366,0.779926,0.0,0.045124,0,2,8,4.515194,30338,0.0,0,1,0
broad_v2,30336,2019-02-19 00:00:00,1.13077,3,1.13219,1.13272,1.13023,1.1311,1.004486,0.795811,0.658649,52.931652,0,0.779926,-0.798165,-0.096366,0.222784,-0.728101,0.05741,0.867285,-0.000883,-0.076916,0,2,7,4.517726,1.1311,1.13161,1.13074,1.13107,1.004958,0.770209,0.679526,52.829144,0,0.427645,-11.0,-0.002652,0.21237,-0.738858,-0.096366,0.779926,0.0,0.045124,0,2,8,4.515194,1.13077,1.13139,1.13024,1.13041,1.004383,0.666324,0.678108,50.511538,0,0.396504,-0.472222,-0.031847,0.204583,-0.750524,-0.002652,0.427645,-0.026524,-0.044219,0,2,9,4.459444,30340,20.0,0,1,1
broad_v2,30342,2019-02-20 00:00:00,1.13394,3,1.1296,1.13576,1.12958,1.13482,1.003008,1.136924,0.671585,63.005207,1,2.116239,-0.003831,0.459985,0.235836,-0.771294,-0.06374,1.56095,0.000885,0.179148,0,1,13,4.830722,1.13482,1.13542,1.13357,1.13403,1.006731,0.96056,0.740519,60.122988,0,0.808196,-0.582278,-0.069663,0.230796,-0.769049,0.459985,2.116239,0.0,0.353229,0,1,14,4.764424,1.13394,1.1356,1.13351,1.13545,1.006938,1.023333,0.842786,63.366908,0,0.643081,-0.284768,0.132987,0.22719,-0.765172,-0.069663,0.808196,-0.007936,-0.005293,0,1,15,4.883526,30346,-30.0,0,1,0
broad_v2,30344,2019-02-20 08:00:00,1.13375,1,1.13394,1.1356,1.13351,1.13545,1.006938,1.023333,0.842786,63.366908,0,0.643081,-0.284768,0.132987,0.22719,-0.765172,-0.069663,0.808196,-0.007936,-0.005293,0,1,15,4.883526,1.13545,1.13555,1.13376,1.13376,1.00714,0.811548,0.875917,57.383887,0,0.429399,0.0,-0.149062,0.222554,-0.763852,0.132987,0.643081,0.0,0.022055,0,1,16,4.741744,1.13375,1.13584,1.13316,1.13468,1.006526,0.859342,0.912389,59.619104,0,1.262884,-0.634409,0.081961,0.22336,-0.759104,-0.149062,0.429399,-0.000882,-0.052921,0,1,17,4.81898,30346,-30.0,0,1,0
broad_v2,30349,2019-02-21 04:00:00,1.13345,3,1.1366,1.13711,1.1335,1.1337,1.005434,0.674209,0.828786,54.021435,0,1.37035,-0.068966,-0.2558,0.237647,-0.74933,0.256027,1.70043,0.0,0.043248,0,0,20,4.736703,1.13357,1.13482,1.13326,1.13345,1.004496,0.628805,0.739088,53.322352,0,0.73214,-1.583333,-0.010587,0.230552,-0.74552,-0.2558,1.37035,-0.011467,-0.021173,0,0,21,4.715691,1.13345,1.13528,1.13345,1.13362,1.004272,0.629993,0.699592,53.760548,0,0.767304,0.0,0.014996,0.225583,-0.740539,-0.010587,0.73214,0.0,0.016766,0,0,22,4.72998,30351,-30.0,0,1,0
broad_v2,30365,2019-02-25 20:00:00,1.13476,2,1.13494,1.13675,1.13484,1.13547,1.002368,0.830598,0.351515,57.233293,0,1.083072,-0.188679,0.046677,0.199435,-0.582679,0.058153,0.915213,0.000881,0.059074,0,0,36,4.885202,1.13547,1.1361,1.13367,1.13477,1.001336,0.65349,0.352421,54.361943,0,1.514708,-1.571429,-0.061687,0.2006,-0.573341,0.046677,1.083072,0.0,-0.103098,0,0,37,4.826529,1.13476,1.13674,1.13445,1.13569,1.002018,0.842386,0.368864,57.387783,0,0.535724,-0.333333,0.081889,0.200523,-0.556706,-0.061687,1.514708,-0.000881,0.068803,0,0,38,4.903627,30370,-30.0,0,1,0
broad_v2,30367,2019-02-26 04:00:00,1.13568,3,1.13476,1.13674,1.13445,1.13569,1.002018,0.842386,0.368864,57.387783,0,0.535724,-0.333333,0.081889,0.200523,-0.556706,-0.061687,1.514708,-0.000881,0.068803,0,0,38,4.903627,1.13585,1.13654,1.13542,1.13568,1.00276,0.883016,0.338036,57.343279,0,0.411811,-1.529412,-0.014969,0.193246,-0.534772,0.081889,0.535724,0.014088,0.085504,0,0,39,4.90279,1.13568,1.13675,1.1356,1.1359,1.002927,0.887687,0.358945,58.112882,0,0.406329,-0.363636,0.019368,0.186639,-0.509349,-0.014969,0.411811,0.0,0.015853,0,0,40,4.921208,30371,-30.0,0,1,0
broad_v2,30373,2019-02-27 04:00:00,1.13855,3,1.13796,1.14028,1.13721,1.13889,1.004713,1.101106,0.56127,67.736457,0,0.824195,-0.806452,0.081658,0.200321,-0.410997,0.063271,1.877604,0.0,0.237105,0,0,44,5.170824,1.13881,1.1396,1.13819,1.13856,1.005513,0.975802,0.596728,65.751145,0,0.560903,-1.48,-0.021958,0.194912,-0.390234,0.081658,0.824195,-0.007024,0.086176,0,0,45,5.143339,1.13855,1.13873,1.13752,1.13779,1.00474,0.826723,0.600381,61.240811,0,0.573707,-0.355263,-0.066796,0.188708,-0.370635,-0.021958,0.560903,-0.000878,-0.058865,0,0,46,5.079145,30377,10.0,0,1,1
broad_v2,30374,2019-02-27 08:00:00,1.1378,1,1.13881,1.1396,1.13819,1.13856,1.005513,0.975802,0.596728,65.751145,0,0.560903,-1.48,-0.021958,0.194912,-0.390234,0.081658,0.824195,-0.007024,0.086176,0,0,45,5.143339,1.13855,1.13873,1.13752,1.13779,1.00474,0.826723,0.600381,61.240811,0,0.573707,-0.355263,-0.066796,0.188708,-0.370635,-0.021958,0.560903,-0.000878,-0.058865,0,0,46,5.079145,1.1378,1.13976,1.13724,1.1395,1.004501,0.992463,0.652526,66.703365,0,1.202447,-0.329412,0.149188,0.190763,-0.345788,-0.066796,0.573707,0.000879,-0.024615,0,0,47,5.221588,30378,0.0,0,1,0
broad_v2,30376,2019-02-27 16:00:00,1.13848,1,1.1378,1.13976,1.13724,1.1395,1.004501,0.992463,0.652526,66.703365,0,1.202447,-0.329412,0.149188,0.190763,-0.345788,-0.066796,0.573707,0.000879,-0.024615,0,0,47,5.221588,1.1395,1.14037,1.13802,1.13847,1.005023,0.818295,0.660243,61.116062,0,1.465999,-0.436893,-0.090472,0.192041,-0.322411,0.149188,1.202447,0.0,0.068587,0,0,48,5.13584,1.13848,1.13951,1.13623,1.1369,1.003214,0.592344,0.640464,53.728423,0,1.797287,-0.424051,-0.138974,0.199178,-0.301135,-0.090472,1.465999,0.000878,-0.157291,0,0,49,5.004838,30377,10.0,0,1,1
broad_v2,30377,2019-02-27 20:00:00,1.1369,2,1.1395,1.14037,1.13802,1.13847,1.005023,0.818295,0.660243,61.116062,0,1.465999,-0.436893,-0.090472,0.192041,-0.322411,0.149188,1.202447,0.0,0.068587,0,0,48,5.13584,1.13848,1.13951,1.13623,1.1369,1.003214,0.592344,0.640464,53.728423,0,1.797287,-0.424051,-0.138974,0.199178,-0.301135,-0.090472,1.465999,0.000878,-0.157291,0,0,49,5.004838,1.1369,1.1377,1.13669,1.13694,1.003302,0.579239,0.606354,53.881381,0,0.58118,-5.25,0.003518,0.191289,-0.2737,-0.138974,1.797287,0.0,0.040485,0,0,50,5.00818,30381,-30.0,0,1,0
broad_v2,30383,2019-02-28 20:00:00,1.13818,2,1.13914,1.14196,1.13821,1.13863,1.003345,0.750722,0.493641,59.157808,0,1.859698,-0.823529,-0.044791,0.191928,-0.196104,0.13607,1.382895,0.001756,0.131079,0,0,54,5.14917,1.13864,1.13961,1.13594,1.13817,1.001042,0.649494,0.461971,56.754003,1,1.993907,-4.744681,-0.041294,0.201323,-0.181023,-0.044791,1.859698,0.000878,-0.199436,0,0,55,5.110836,1.13818,1.13878,1.13696,1.13703,1.001746,0.41294,0.436748,51.201352,0,0.716162,-0.06087,-0.101141,0.198563,-0.168782,-0.041294,1.993907,0.000879,0.089793,0,0,56,5.015699,30387,10.0,0,1,1
broad_v2,30432,2019-03-13 00:00:00,1.12872,3,1.12816,1.12951,1.12672,1.12937,1.007467,1.002188,0.976721,59.521424,0,1.389777,-1.190083,0.107139,0.215066,-0.434198,-0.007978,1.906033,0.0,0.159121,0,5,15,4.371464,1.12936,1.1305,1.12822,1.12862,1.008973,0.899437,1.032048,56.639378,0,1.052026,-0.540541,-0.065567,0.214267,-0.450041,0.107139,1.389777,-0.000885,0.13313,0,4,16,4.307916,1.12872,1.12902,1.1285,1.1288,1.009229,0.867634,1.088715,57.17532,0,0.285798,-2.75,0.007087,0.202221,-0.466075,-0.065567,1.052026,0.00886,0.024818,0,3,17,4.323175,30437,-30.0,0,1,0
broad_v2,30439,2019-03-14 04:00:00,1.13274,3,1.13054,1.13386,1.13,1.13289,1.008099,1.032299,1.02901,68.19766,0,1.733694,-0.229787,0.207434,0.19965,-0.520792,0.104375,1.365341,0.0,0.083255,0,0,22,4.668591,1.13262,1.13375,1.13233,1.13273,1.010161,0.948639,1.102661,67.408705,0,0.591573,-2.636364,0.009711,0.19437,-0.524088,0.207434,1.733694,-0.023833,0.206195,0,0,23,4.655125,1.13274,1.13319,1.13177,1.13189,1.009336,0.842958,1.114005,63.270358,0,0.520184,-0.141176,-0.075096,0.189581,-0.528576,0.009711,0.591573,0.000883,-0.049456,0,0,24,4.584368,30442,20.0,0,1,1
broad_v2,30440,2019-03-14 08:00:00,1.1319,1,1.13262,1.13375,1.13233,1.13273,1.010161,0.948639,1.102661,67.408705,0,0.591573,-2.636364,0.009711,0.19437,-0.524088,0.207434,1.733694,-0.023833,0.206195,0,0,23,4.655125,1.13274,1.13319,1.13177,1.13189,1.009336,0.842958,1.114005,63.270358,0,0.520184,-0.141176,-0.075096,0.189581,-0.528576,0.009711,0.591573,0.000883,-0.049456,0,0,24,4.584368,1.1319,1.1336,1.13124,1.13264,1.008389,0.86553,1.107203,65.317678,0,1.029345,-0.891892,0.065334,0.190806,-0.531789,-0.075096,0.520184,0.000883,-0.046829,0,0,25,4.647549,30442,10.0,0,1,1
broad_v2,30455,2019-03-18 20:00:00,1.13297,2,1.13446,1.1359,1.13404,1.13463,1.004745,0.980357,0.535845,65.499225,0,1.211233,-2.470588,0.014983,0.176525,-0.485475,0.072282,0.835876,0.000881,0.074126,0,0,38,4.814785,1.13462,1.13497,1.1326,1.13296,1.003181,0.68476,0.509734,57.391352,0,1.482318,-0.216867,-0.146519,0.1791,-0.476711,0.014983,1.211233,-0.000881,-0.12698,0,0,39,4.674481,1.13297,1.13429,1.13246,1.13397,1.002757,0.832512,0.49051,60.570303,0,0.580262,-0.51,0.088186,0.177686,-0.466344,-0.146519,1.482318,0.000883,-0.012361,0,0,40,4.759385,30459,-30.0,0,1,0
broad_v2,30461,2019-03-19 20:00:00,1.13495,2,1.13545,1.13617,1.13471,1.13523,1.004836,0.8725,0.605207,63.629443,0,1.032893,-2.363636,-0.019379,0.160623,-0.415048,0.07486,0.801229,-0.000881,0.043201,0,0,44,4.865093,1.13522,1.13614,1.13388,1.13495,1.004123,0.802441,0.629884,62.059244,0,1.409165,-3.962963,-0.02379,0.16341,-0.402141,-0.019379,1.032893,-0.000881,-0.073146,0,0,45,4.841623,1.13495,1.13592,1.13476,1.13512,1.004626,0.797521,0.618062,62.661702,0,0.69444,-1.117647,0.014976,0.159014,-0.379775,-0.02379,1.409165,0.0,0.07761,0,0,46,4.855874,30462,2.4,0,0,1
broad_v2,30467,2019-03-20 20:00:00,1.13498,2,1.13431,1.13663,1.13421,1.13545,1.002756,0.792046,0.48515,62.56934,0,1.434152,-0.087719,0.100401,0.15298,-0.260218,-0.026448,0.926126,0.0,0.058224,0,0,50,4.883526,1.13546,1.13643,1.1346,1.13498,1.002942,0.685884,0.476784,59.494446,0,1.765389,-0.791667,-0.042291,0.153629,-0.231022,0.100401,1.434152,0.000881,0.034385,0,0,51,4.844138,1.13498,1.14481,1.13473,1.14121,1.003498,1.394305,0.659666,76.194565,0,3.195414,-0.040128,0.545912,0.204967,-0.194338,-0.042291,1.765389,0.0,0.011458,0,0,52,5.363605,30467,-30.0,0,1,0
broad_v2,30470,2019-03-21 08:00:00,1.14261,1,1.1413,1.14345,1.1412,1.14319,1.00994,1.291075,0.902232,79.138406,0,1.067157,-0.05291,0.165327,0.204056,-0.158854,0.545912,3.195414,0.007886,0.57018,0,0,53,5.527515,1.14319,1.14374,1.14213,1.14261,1.011019,1.092275,1.042243,76.167062,0,0.64724,-0.827586,-0.050761,0.199641,-0.123962,0.165327,1.067157,0.0,0.081493,0,0,54,5.47956,1.14261,1.14297,1.13928,1.13987,1.008192,0.825236,1.050438,63.951261,0,1.354435,-0.215328,-0.240378,0.20895,-0.091682,-0.050761,0.64724,0.0,-0.249534,0,0,55,5.252353,30471,20.0,0,1,1
broad_v2,30471,2019-03-21 12:00:00,1.13988,1,1.14319,1.14374,1.14213,1.14261,1.011019,1.092275,1.042243,76.167062,0,0.64724,-0.827586,-0.050761,0.199641,-0.123962,0.165327,1.067157,0.0,0.081493,0,0,54,5.47956,1.14261,1.14297,1.13928,1.13987,1.008192,0.825236,1.050438,63.951261,0,1.354435,-0.215328,-0.240378,0.20895,-0.091682,-0.050761,0.64724,0.0,-0.249534,0,0,55,5.252353,1.13988,1.14071,1.1384,1.13855,1.007192,0.694134,1.049726,59.038788,0,1.796405,-0.112782,-0.116815,0.208742,-0.062544,-0.240378,1.354435,0.000877,-0.077242,0,0,56,5.142506,30472,40.0,1,0,1
broad_v2,30472,2019-03-21 16:00:00,1.13855,1,1.14261,1.14297,1.13928,1.13987,1.008192,0.825236,1.050438,63.951261,0,1.354435,-0.215328,-0.240378,0.20895,-0.091682,-0.050761,0.64724,0.0,-0.249534,0,0,55,5.252353,1.13988,1.14071,1.1384,1.13855,1.007192,0.694134,1.049726,59.038788,0,1.796405,-0.112782,-0.116815,0.208742,-0.062544,-0.240378,1.354435,0.000877,-0.077242,0,0,56,5.142506,1.13855,1.13954,1.1343,1.13522,1.003498,0.411168,1.043222,48.845182,0,2.561653,-0.276276,-0.293335,0.22737,-0.039979,-0.116815,1.796405,0.0,-0.360155,0,0,57,4.864255,30472,40.0,1,0,1
broad_v2,30546,2019-04-09 00:00:00,1.126,3,1.12613,1.12745,1.12583,1.12672,1.00482,1.128421,0.496279,65.082334,0,1.41237,-0.508475,0.052364,0.163505,-0.627383,0.245975,1.149273,0.0,0.244862,0,0,24,4.146549,1.12673,1.12686,1.12582,1.12592,1.004914,0.926203,0.538776,60.794438,0,0.537383,-0.123457,-0.071941,0.158532,-0.626554,0.052364,1.41237,0.000888,-0.000888,0,0,25,4.078443,1.126,1.1265,1.12551,1.12592,1.004725,0.891622,0.569377,60.794438,0,0.578423,-5.125,-0.007105,0.153489,-0.622469,-0.071941,0.537383,0.007105,-0.027535,0,0,26,4.078443,30555,3.7,0,0,1
broad_v2,30550,2019-04-09 16:00:00,1.12793,1,1.12657,1.12803,1.12563,1.128,1.005217,1.034831,0.706134,67.576536,0,1.359138,-0.657343,0.126773,0.153708,-0.606259,0.05681,0.603359,0.0,-0.018653,0,0,28,4.255319,1.12799,1.12824,1.12663,1.12791,1.006293,0.954355,0.776137,67.023932,0,1.534757,-16.0,-0.007093,0.152936,-0.599467,0.126773,1.359138,-0.000887,0.088839,0,0,29,4.247679,1.12793,1.12842,1.1268,1.12702,1.006435,0.817036,0.808378,61.654651,0,1.452278,-0.241758,-0.080744,0.152391,-0.594249,-0.007093,1.534757,0.001773,0.015089,0,0,30,4.172064,30554,10.0,0,1,1
