timestamp,signal,probability,actual,signal_strength
2025-11-14 04:00:00,0,0.0022932053175775476,0,No Signal
2025-11-14 08:00:00,1,0.987380669635508,1,Very Strong
2025-12-16 08:00:00,0,0.0,0,No Signal
2025-12-16 12:00:00,0,0.0006863132911392406,0,No Signal
2025-12-16 16:00:00,1,0.9957912750949843,1,Very Strong
2025-12-23 20:00:00,0,0.05450543444073705,0,No Signal
2025-12-24 00:00:00,0,0.0008831883543404935,0,No Signal
2025-12-24 04:00:00,1,0.8988674157989238,1,Strong
2025-12-24 08:00:00,0,0.19310919649676092,1,No Signal
2025-12-24 12:00:00,1,0.7038689518506022,1,Strong
